dataset,variable,label,type,length
StudyAmendmentReason.xpt,parent_entity,Parent Entity Name,String,[1]
StudyAmendmentReason.xpt,parent_id,Parent Entity Id,String,[1]
StudyAmendmentReason.xpt,parent_rel,Name of Relationship from Parent Entity,String,[1]
StudyAmendmentReason.xpt,rel_type,Type of Relationship,String,[1]
StudyAmendmentReason.xpt,id,(Study Amendment Reason Id),String,[1]
StudyAmendmentReason.xpt,code,Study Amendment Reason Code [Exists],Boolean,Code[1]
StudyAmendmentReason.xpt,code.id,Study Amendment Reason Code / (Code Id),String,Code[1]>id[1]
StudyAmendmentReason.xpt,code.code,Study Amendment Reason Code / Code Value,String,Code[1]>code[1]
StudyAmendmentReason.xpt,code.codeSystem,Study Amendment Reason Code / Code System Name,String,Code[1]>codeSystem[1]
StudyAmendmentReason.xpt,code.codeSystemVersion,Study Amendment Reason Code / Code System Version,String,Code[1]>codeSystemVersion[1]
StudyAmendmentReason.xpt,code.decode,Study Amendment Reason Code / Decode,String,Code[1]>decode[1]
StudyAmendmentReason.xpt,code.instanceType,Study Amendment Reason Code / (Code Instance Type),String,Code[1]>instanceType[1]
StudyAmendmentReason.xpt,instanceType,(Study Amendment Reason Instance Type),String,[1]
