Dataset,Record,Variable,Value
DM,0,SETCD,DRUG_A_SMOKER
DM,1,SETCD,DRUG_B_SMOKER
DM,5,SETCD,DRUG_A_NON_SMOKER
DM,6,SETCD,DRUG_B_NON_SMOKER
TX,0,SETCD,DRUG_A_NON_SMOKER
TX,1,SETCD,DRUG_A_NON_SMOKER
TX,2,SETCD,DRUG_A_NON_SMOKER
TX,3,SETCD,DRUG_A_NON_SMOKER
TX,4,SETCD,DRUG_A_NON_SMOKER
TX,5,SETCD,DRUG_A_NON_SMOKER
TX,6,SETCD,DRUG_A_SMOKER
TX,7,SETCD,DRUG_A_SMOKER
TX,8,SETCD,DRUG_A_SMOKER
TX,9,SETCD,DRUG_A_SMOKER
TX,10,SETCD,DRUG_A_SMOKER
TX,11,SETCD,DRUG_A_SMOKER
TX,12,SETCD,DRUG_B_NON_SMOKER
TX,13,SETCD,DRUG_B_NON_SMOKER
TX,14,SETCD,DRUG_B_NON_SMOKER
TX,15,SETCD,DRUG_B_NON_SMOKER
TX,16,SETCD,DRUG_B_NON_SMOKER
TX,17,SETCD,DRUG_B_NON_SMOKER
TX,18,SETCD,DRUG_B_SMOKER
TX,19,SETCD,DRUG_B_SMOKER
TX,20,SETCD,DRUG_B_SMOKER
TX,21,SETCD,DRUG_B_SMOKER
TX,22,SETCD,DRUG_B_SMOKER
TX,23,SETCD,DRUG_B_SMOKER
