dataset,variable,label,type,length
StudyDesignPopulation.xpt,parent_entity,Parent Entity Name,String,[1]
StudyDesignPopulation.xpt,parent_id,Parent Entity Id,String,[1]
StudyDesignPopulation.xpt,parent_rel,Name of Relationship from Parent Entity,String,[1]
StudyDesignPopulation.xpt,rel_type,Type of Relationship,String,[1]
StudyDesignPopulation.xpt,id,(Study Design Population Id),String,[1]
StudyDesignPopulation.xpt,name,Target Study Population Name,String,[1]
StudyDesignPopulation.xpt,description,Target Study Population Description,String,[0..1]
StudyDesignPopulation.xpt,label,Study Design Population Label,String,[0..1]
StudyDesignPopulation.xpt,includesHealthySubjects,Study Design Population Includes Healthy Subjects Indicator,Boolean,[1]
StudyDesignPopulation.xpt,plannedSex,Study Design Population Planned Sex [Exists],Boolean,Code[0..1]
StudyDesignPopulation.xpt,plannedSex.id,Study Design Population Planned Sex / (Code Id),String,Code[0..1].id[1]
StudyDesignPopulation.xpt,plannedSex.code,Study Design Population Planned Sex / Code Value,String,Code[0..1].code[1]
StudyDesignPopulation.xpt,plannedSex.codeSystem,Study Design Population Planned Sex / Code System Name,String,Code[0..1].codeSystem[1]
StudyDesignPopulation.xpt,plannedSex.codeSystemVersion,Study Design Population Planned Sex / Code System Version,String,Code[0..1].codeSystemVersion[1]
StudyDesignPopulation.xpt,plannedSex.decode,Study Design Population Planned Sex / Decode,String,Code[0..1].decode[1]
StudyDesignPopulation.xpt,criteria,(Study Design Population Criteria) [Any Exists],Boolean,EligibilityCriterion[1..*]
StudyDesignPopulation.xpt,instanceType,Instance Type,String,[1]
StudyDesignPopulation.xpt,cohorts,(Study Design Population Cohorts) [Any Exists],Boolean,StudyCohort[0..*]
