Dataset,Record,Variable,Value
DS,4,VISITDY,-15.0
DS,4,VISITNUM,100.0
DS,10,VISITDY,-15.0
DS,10,VISITNUM,100.0
DS,16,VISITDY,-15.0
DS,16,VISITNUM,100.0
DS,22,VISITDY,-15.0
DS,22,VISITNUM,100.0
DS,28,VISITDY,-15.0
DS,28,VISITNUM,100.0
DS,34,VISITDY,-15.0
DS,34,VISITNUM,100.0
DS,40,VISITDY,-15.0
DS,40,VISITNUM,100.0
DS,46,VISITDY,-15.0
DS,46,VISITNUM,100.0
DS,52,VISITDY,-15.0
DS,52,VISITNUM,100.0
DS,58,VISITDY,-15.0
DS,58,VISITNUM,100.0
DS,64,VISITDY,-15.0
DS,64,VISITNUM,100.0
DS,70,VISITDY,-15.0
DS,70,VISITNUM,100.0
DS,76,VISITDY,-15.0
DS,76,VISITNUM,100.0
DS,82,VISITDY,-15.0
DS,82,VISITNUM,100.0
DS,88,VISITDY,-15.0
DS,88,VISITNUM,100.0
DS,94,VISITDY,-15.0
DS,94,VISITNUM,100.0
DS,100,VISITDY,-15.0
DS,100,VISITNUM,100.0
DS,106,VISITDY,-15.0
DS,106,VISITNUM,100.0
DS,112,VISITDY,-15.0
DS,112,VISITNUM,100.0
DS,118,VISITDY,-15.0
DS,118,VISITNUM,100.0
DS,124,VISITDY,-15.0
DS,124,VISITNUM,100.0
DS,130,VISITDY,-15.0
DS,130,VISITNUM,100.0
DS,136,VISITDY,-15.0
DS,136,VISITNUM,100.0
DS,142,VISITDY,-15.0
DS,142,VISITNUM,100.0
DS,148,VISITDY,-15.0
DS,148,VISITNUM,100.0
DS,154,VISITDY,-15.0
DS,154,VISITNUM,100.0
DS,160,VISITDY,-15.0
DS,160,VISITNUM,100.0
DS,166,VISITDY,-15.0
DS,166,VISITNUM,100.0
DS,172,VISITDY,-15.0
DS,172,VISITNUM,100.0
DS,178,VISITDY,-15.0
DS,178,VISITNUM,100.0
DS,184,VISITDY,-15.0
DS,184,VISITNUM,100.0
DS,190,VISITDY,-15.0
DS,190,VISITNUM,100.0
DS,196,VISITDY,-15.0
DS,196,VISITNUM,100.0
DS,202,VISITDY,-15.0
DS,202,VISITNUM,100.0
DS,208,VISITDY,-15.0
DS,208,VISITNUM,100.0
DS,214,VISITDY,-15.0
DS,214,VISITNUM,100.0
DS,220,VISITDY,-15.0
DS,220,VISITNUM,100.0
DS,226,VISITDY,-15.0
DS,226,VISITNUM,100.0
DS,232,VISITDY,-15.0
DS,232,VISITNUM,100.0
DS,238,VISITDY,-15.0
DS,238,VISITNUM,100.0
DS,244,VISITDY,-15.0
DS,244,VISITNUM,100.0
DS,250,VISITDY,-15.0
DS,250,VISITNUM,100.0
DS,256,VISITDY,-15.0
DS,256,VISITNUM,100.0
DS,262,VISITDY,-15.0
DS,262,VISITNUM,100.0
DS,268,VISITDY,-15.0
DS,268,VISITNUM,100.0
DS,274,VISITDY,-15.0
DS,274,VISITNUM,100.0
DS,280,VISITDY,-15.0
DS,280,VISITNUM,100.0
DS,286,VISITDY,-15.0
DS,286,VISITNUM,100.0
DS,292,VISITDY,-15.0
DS,292,VISITNUM,100.0
DS,298,VISITDY,-15.0
DS,298,VISITNUM,100.0
DS,304,VISITDY,-15.0
DS,304,VISITNUM,100.0
DS,310,VISITDY,-15.0
DS,310,VISITNUM,100.0
DS,316,VISITDY,-15.0
DS,316,VISITNUM,100.0
DS,322,VISITDY,-15.0
DS,322,VISITNUM,100.0
DS,328,VISITDY,-15.0
DS,328,VISITNUM,100.0
DS,334,VISITDY,-15.0
DS,334,VISITNUM,100.0
DS,340,VISITDY,-15.0
DS,340,VISITNUM,100.0
DS,346,VISITDY,-15.0
DS,346,VISITNUM,100.0
DS,352,VISITDY,-15.0
DS,352,VISITNUM,100.0
DS,355,VISITDY,-15.0
DS,355,VISITNUM,100.0
DS,364,VISITDY,-15.0
DS,364,VISITNUM,100.0
