dataset,variable,label,type,length
ae.xpt,STUDYID,Study Identifier,Char,12
ae.xpt,DOMAIN,Domain Abbreviation,Char,2
ae.xpt,USUBJID,Unique Subject Identifier,Char,8
ae.xpt,AESEQ,Sequence Number,Num,8
ae.xpt,AELNKID,Link ID,Char,50
ae.xpt,AELNKGRP,Link Group ID,Char,50
ae.xpt,AETERM,Reported Term for the Adverse Event,Char,200
ae.xpt,AESEV,Severity/Intensity,Char,8
ae.xpt,AESER,Serious Event,Char,1
ae.xpt,AEACN,Action Taken with Study Treatment,Char,16
ae.xpt,AEREL,Causality,Char,16
ae.xpt,AEOUT,Outcome of Adverse Event,Char,32
ae.xpt,AESCAN,Involves Cancer,Char,1
ae.xpt,AESLIFE,Is Life Threatening,Char,1
ae.xpt,EPOCH,Epoch,Char,9
ae.xpt,AESTDTC,Start Date/Time of Adverse Event,Char,10
ae.xpt,AEENDTC,End Date/Time of Adverse Event,Char,10
ae.xpt,AESTDY,Study Day of Start of Adverse Event,Num,8
ae.xpt,AEENDY,Study Day of End of Adverse Event,Num,8
ae.xpt,AEENRTPT,End Relative to Reference Time Point,Char,7
ae.xpt,AEENTPT,End Reference Time Point,Char,10
fa.xpt,STUDYID,Study Identifier,Char,12
fa.xpt,DOMAIN,Domain Abbreviation,Char,2
fa.xpt,USUBJID,Unique Subject Identifier,Char,8
fa.xpt,FASEQ,Sequence Number,Num,8
fa.xpt,FALNKGRP,Link Group ID,Char,200
fa.xpt,FATESTCD,Findings About Test Short Name,Char,5
fa.xpt,FATEST,Findings About Test Name,Char,20
fa.xpt,FAOBJ,Object of the Observation,Char,10
fa.xpt,FACAT,Category for Findings About,Char,23
fa.xpt,FAORRES,Result or Finding in Original Units,Char,8
fa.xpt,FASTRESC,Character Result/Finding in Std Format,Char,8
fa.xpt,FALOC,Location of the Finding About,Char,3
fa.xpt,VISITNUM,Visit Number,Num,8
fa.xpt,EPOCH,Epoch,Char,9
fa.xpt,FADTC,Date/Time of Collection,Char,10
fa.xpt,FADY,Study Day of Collection,Num,8
vs.xpt,STUDYID,Study Identifier,Char,12
vs.xpt,DOMAIN,Domain Abbreviation,Char,2
vs.xpt,USUBJID,Unique Subject Identifier,Char,8
vs.xpt,VSSEQ,Sequence Number,Num,8
vs.xpt,VSTESTCD,Vital Signs Test Short Name,Char,6
vs.xpt,VSTEST,Vital Signs Test Name,Char,24
vs.xpt,VSPOS,Vital Signs Position of Subject,Char,8
vs.xpt,VSORRES,Result or Finding in Original Units,Char,8
vs.xpt,VSORRESU,Original Units,Char,9
vs.xpt,VSSTRESC,Character Result/Finding in Std Format,Char,200
vs.xpt,VSSTRESN,Numeric Result/Finding in Standard Units,Num,8
vs.xpt,VSSTRESU,Standard Units,Char,9
vs.xpt,VSSTAT,Completion Status,Char,8
vs.xpt,VSLOC,Location of Vital Signs Measurement,Char,11
vs.xpt,VSLOBXFL,Last Observation Before Exposure Flag,Char,1
vs.xpt,VSREPNUM,Repetition Number,Num,8
vs.xpt,VISITNUM,Visit Number,Num,8
vs.xpt,VISIT,Visit Name,Char,200
vs.xpt,EPOCH,Epoch,Char,9
vs.xpt,VSDTC,Date/Time of Measurements,Char,10
vs.xpt,VSDY,Study Day of Vital Signs,Num,8
