Dataset,Record,Variable,Value
pd.csv,1,SPTOBID,VAPE-Z27
pd.csv,1,PDVALTRG,300
pd.csv,1,PDVALMIN,310
pd.csv,1,PDPARMCD,Not in dataset
pd.csv,3,SPTOBID,VAPE-Z27
pd.csv,3,PDVALTRG,-1
pd.csv,3,PDVALMIN,5
pd.csv,3,PDPARMCD,Not in dataset
pd.csv,4,SPTOBID,VAPE-Z27
pd.csv,4,PDVALTRG,2
pd.csv,4,PDVALMIN,3.3
pd.csv,4,PDPARMCD,Not in dataset
pd.csv,8,SPTOBID,VAPE-Z27
pd.csv,8,PDVALTRG,3
pd.csv,8,PDVALMIN,4.2
pd.csv,8,PDPARMCD,Not in dataset
pd.csv,11,SPTOBID,VAPE-Z27
pd.csv,11,PDVALTRG,699
pd.csv,11,PDVALMIN,740
pd.csv,11,PDPARMCD,Not in dataset
