dataset,variable,label,type,length
ag.xpt,STUDYID,Study Identifier,Char,50
ag.xpt,DOMAIN,Domain Abbreviation,Char,50
ag.xpt,USUBJID,Unique Subject Identifier Subject Identif,Char,50
ag.xpt,AGSEQ,Sequence Number,Num,8
ag.xpt,AGTRT,Reported Agent Name,Char,50
cm.xpt,STUDYID,Study Identifier,Char,50
cm.xpt,DOMAIN,Domain Abbreviation,Char,50
cm.xpt,USUBJID,Unique Subject Identifier,Char,50
cm.xpt,CMSEQ,Sequence Number,Num,8
cm.xpt,CMTRT,"Reported Name of Drug, Med, or Therapy",Char,50
ec.xpt,STUDYID,Study Identifier,Char,12
ec.xpt,DOMAIN,Domain Abbreviation,Char,2
ec.xpt,USUBJID,Unique Subject Identifier,Char,8
ec.xpt,ECSEQ,Sequence Number,Num,8
ec.xpt,ECTRT,Name of Treatment,Char,10
ex.xpt,STUDYID,Study Identifier,Char,12
ex.xpt,DOMAIN,Domain Abbreviation,Char,2
ex.xpt,USUBJID,Unique Subject Identifier,Char,8
ex.xpt,EXSEQ,Sequence Number,Num,8
ex.xpt,EXTRT,Name of Treatment,Char,10
ex.xpt,EXDOSE,Dose,Num,8
ex.xpt,EXDOSU,Dose Units,Char,2
ml.xpt,STUDYID,Study Identifier,Char,50
ml.xpt,DOMAIN,Domain Abbreviation,Char,50
ml.xpt,USUBJID,Unique Subject Identifier Unique Subject ,Char,50
ml.xpt,MLSEQ,Sequence Number,Num,8
ml.xpt,MLTRT,Name of Meal,Char,50
pr.xpt,STUDYID,Study Identifier,Char,50
pr.xpt,DOMAIN,Domain Abbreviation,Char,50
pr.xpt,USUBJID,Unique Subject Identifier,Char,50
pr.xpt,PRSEQ,Sequence Number,Num,8
pr.xpt,PRTRT,Reported Name of Procedure,Char,50
su.xpt,STUDYID,Study Identifier,Char,50
su.xpt,DOMAIN,Domain Abbreviation,Char,50
su.xpt,USUBJID,Unique Subject Identifier,Char,50
su.xpt,SUSEQ,Sequence Number,Num,8
su.xpt,SUTRT,Reported Name of Substance,Char,50
ae.xpt,STUDYID,Study Identifier,Char,12
ae.xpt,DOMAIN,Domain Abbreviation,Char,2
ae.xpt,USUBJID,Unique Subject Identifier,Char,8
ae.xpt,AESEQ,Sequence Number,Num,8
ae.xpt,AELNKID,Link ID,Char,50
ae.xpt,AETERM,Reported Term for the Adverse Event in std,Char,200
be.xpt,STUDYID,Study Identifier,Char,50
be.xpt,DOMAIN,Domain Abbreviation,Char,50
be.xpt,USUBJID,Unique Subject Identifier,Char,50
be.xpt,BESEQ,Sequence Number,Num,8
be.xpt,BETERM,Reported Term for the Biospecimen Event,Char,50
ce.xpt,STUDYID,Study Identifier,Char,50
ce.xpt,DOMAIN,Domain Abbreviation,Char,50
ce.xpt,USUBJID,Unique Subject Identifier,Char,50
ce.xpt,CESEQ,Sequence Number,Num,8
ce.xpt,CETERM,Reported Term for the Clinical Event,Char,50
ds.xpt,STUDYID,Study Identifier,Char,12
ds.xpt,DOMAIN,Domain Abbreviation,Char,2
ds.xpt,USUBJID,Unique Subject Identifier,Char,8
ds.xpt,DSSEQ,Sequence Number,Num,8
ds.xpt,DSTERM,Reported Term for the Disposition Event,Char,200
ds.xpt,DSDECOD,Standardized Disposition Term,Char,29
ds.xpt,DSCAT,Category for Disposition Event,Char,18
ds.xpt,DSSCAT,Subcategory for Disposition Event,Char,19
dv.xpt,STUDYID,Study Identifier,Char,50
dv.xpt,DOMAIN,Domain Abbreviation,Char,50
dv.xpt,USUBJID,Unique Subject Identifier,Char,50
dv.xpt,DVSEQ,Sequence Number,Num,8
dv.xpt,DVTERM,Protocol Deviation Term,Char,50
dv.xpt,DVDECOD,Protocol Deviation Coded Term,Char,50
ho.xpt,STUDYID,Study Identifier,Char,50
ho.xpt,DOMAIN,Domain Abbreviation,Char,50
ho.xpt,USUBJID,Unique Subject Identifier,Char,50
ho.xpt,HOSEQ,Sequence Number,Num,8
ho.xpt,HOTERM,Healthcare Encounter Term,Char,50
ho.xpt,HOSTAT,Completion Status,Char,50
mh.xpt,STUDYID,Study Identifier,Char,50
mh.xpt,DOMAIN,Domain Abbreviation,Char,50
mh.xpt,USUBJID,Unique Subject Identifier,Char,50
mh.xpt,MHSEQ,Sequence Number,Num,8
mh.xpt,MHTERM,Reported Term for the Medical History in this study,Char,50
mh.xpt,MHSTAT,Completion Status,Char,50
