dataset,variable,label,type,length
StudyDesignPopulation.xpt,parent_entity,Parent Entity Name,String,[1]
StudyDesignPopulation.xpt,parent_id,Parent Entity Id,String,[1]
StudyDesignPopulation.xpt,parent_rel,Name of Relationship from Parent Entity,String,[1]
StudyDesignPopulation.xpt,rel_type,Type of Relationship,String,[1]
StudyDesignPopulation.xpt,id,(Study Design Population Id),String,[1]
StudyDesignPopulation.xpt,name,Target Study Population Name,String,[1]
StudyDesignPopulation.xpt,description,Target Study Population Description,String,[0..1]
StudyDesignPopulation.xpt,label,Study Design Population Label,String,[0..1]
StudyDesignPopulation.xpt,includesHealthySubjects,Study Design Population Includes Healthy Subjects Indicator,Boolean,[1]
StudyDesignPopulation.xpt,plannedSex,Study Design Population Planned Sex [Exists],Boolean,Code[0..1]
StudyDesignPopulation.xpt,criteria,(Study Design Population Criteria) [Any Exists],Boolean,EligibilityCriterion[1..*]
StudyDesignPopulation.xpt,plannedAge,Study Design Population Planned Age [Exists],Boolean,Range[0..1]
StudyDesignPopulation.xpt,plannedAge.id,Study Design Population Planned Age / (Range Id),String,Range[0..1].id[1]
StudyDesignPopulation.xpt,plannedAge.minValue,Study Design Population Planned Age / Minimum Value,Float,Range[0..1].minValue[1]
StudyDesignPopulation.xpt,plannedAge.maxValue,Study Design Population Planned Age / Maximum Value,Float,Range[0..1].maxValue[1]
StudyDesignPopulation.xpt,plannedAge.isApproximate,Study Design Population Planned Age / Value Range is Approximate Indicator,Boolean,Range[0..1].isApproximate[1]
StudyDesignPopulation.xpt,plannedAge.unit,Study Design Population Planned Age / Unit of Measure [Exists],Boolean,Range[0..1]>Code[0..1]
StudyDesignPopulation.xpt,plannedAge.unit.id,Study Design Population Planned Age / Unit of Measure / (Code Id),String,Range[0..1]>Code[0..1].id[1]
StudyDesignPopulation.xpt,plannedAge.unit.code,Study Design Population Planned Age / Unit of Measure / Code Value,String,Range[0..1]>Code[0..1].code[1]
StudyDesignPopulation.xpt,plannedAge.unit.codeSystem,Study Design Population Planned Age / Unit of Measure / Code System Name,String,Range[0..1]>Code[0..1].codeSystem[1]
StudyDesignPopulation.xpt,plannedAge.unit.codeSystemVersion,Study Design Population Planned Age / Unit of Measure / Code System Version,String,Range[0..1]>Code[0..1].codeSystemVersion[1]
StudyDesignPopulation.xpt,plannedAge.unit.decode,Study Design Population Planned Age / Unit of Measure / Decode,String,Range[0..1]>Code[0..1].decode[1]
StudyDesignPopulation.xpt,instanceType,Instance Type,String,[1]
StudyDesignPopulation.xpt,cohorts,(Study Design Population Cohorts) [Any Exists],Boolean,StudyCohort[0..*]
